@relation krkopt-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N5-R73-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute optimalwindepth {draw,zero,one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,sixteen}

@data
8.660254,-12.124356,3.464102,1.732051,-6.928203,draw
6.928203,-10.392305,3.464102,0,-3.464102,draw
6.928203,-13.856406,3.464102,0,-6.928203,draw
8.660254,-12.124356,3.464102,0,-3.464102,draw
8.660254,-13.856406,3.464102,0,-5.196152,draw
8.660254,-15.588457,3.464102,0,-6.928203,draw
10.392305,-10.392305,3.464102,1.732051,-5.196152,draw
10.392305,-12.124356,3.464102,1.732051,-6.928203,draw
10.392305,-13.856406,3.464102,1.732051,-8.660254,draw
8.660254,-12.124356,3.464102,0,-5.196152,draw
8.660254,-15.588457,3.464102,0,-8.660254,draw
10.392305,-13.856406,3.464102,0,-5.196152,draw
10.392305,-15.588457,3.464102,0,-6.928203,draw
10.392305,-17.320508,3.464102,0,-8.660254,draw
12.124356,-12.124356,3.464102,1.732051,-6.928203,draw
12.124356,-13.856406,3.464102,1.732051,-8.660254,draw
12.124356,-15.588457,3.464102,1.732051,-10.392305,draw
10.392305,-13.856406,3.464102,0,-6.928203,draw
10.392305,-17.320508,3.464102,0,-10.392305,draw
12.124356,-15.588457,3.464102,0,-6.928203,draw
12.124356,-17.320508,3.464102,0,-8.660254,draw
12.124356,-19.052559,3.464102,0,-10.392305,draw
13.856406,-13.856406,3.464102,1.732051,-8.660254,draw
13.856406,-15.588457,3.464102,1.732051,-10.392305,draw
12.124356,-15.588457,3.464102,0,-8.660254,draw
13.856406,-17.320508,3.464102,0,-8.660254,draw
13.856406,-19.052559,3.464102,0,-10.392305,draw
5.196152,-8.660254,3.464102,-1.732051,-3.464102,draw
5.196152,-10.392305,3.464102,-1.732051,-5.196152,draw
6.928203,-12.124356,3.464102,-1.732051,-5.196152,draw
6.928203,-8.660254,3.464102,-3.464102,-3.464102,draw
6.928203,-10.392305,3.464102,-3.464102,-5.196152,draw
6.928203,-8.660254,3.464102,-1.732051,-3.464102,draw
6.928203,-10.392305,3.464102,-1.732051,-5.196152,draw
6.928203,-12.124356,3.464102,-1.732051,-6.928203,draw
8.660254,-10.392305,3.464102,-1.732051,-3.464102,draw
8.660254,-13.856406,3.464102,-1.732051,-6.928203,draw
8.660254,-8.660254,3.464102,-3.464102,-3.464102,draw
8.660254,-10.392305,3.464102,-3.464102,-5.196152,draw
8.660254,-12.124356,3.464102,-3.464102,-6.928203,draw
8.660254,-10.392305,3.464102,-1.732051,-5.196152,draw
8.660254,-12.124356,3.464102,-1.732051,-6.928203,draw
8.660254,-13.856406,3.464102,-1.732051,-8.660254,draw
10.392305,-12.124356,3.464102,-1.732051,-5.196152,draw
10.392305,-15.588457,3.464102,-1.732051,-8.660254,draw
10.392305,-10.392305,3.464102,-3.464102,-5.196152,draw
10.392305,-12.124356,3.464102,-3.464102,-6.928203,draw
10.392305,-13.856406,3.464102,-3.464102,-8.660254,draw
10.392305,-12.124356,3.464102,-1.732051,-6.928203,draw
10.392305,-13.856406,3.464102,-1.732051,-8.660254,draw
10.392305,-15.588457,3.464102,-1.732051,-10.392305,draw
12.124356,-13.856406,3.464102,-1.732051,-6.928203,draw
12.124356,-17.320508,3.464102,-1.732051,-10.392305,draw
12.124356,-12.124356,3.464102,-3.464102,-6.928203,draw
12.124356,-13.856406,3.464102,-3.464102,-8.660254,draw
12.124356,-15.588457,3.464102,-3.464102,-10.392305,draw
12.124356,-13.856406,3.464102,-1.732051,-8.660254,draw
12.124356,-15.588457,3.464102,-1.732051,-10.392305,draw
13.856406,-15.588457,3.464102,-1.732051,-8.660254,draw
13.856406,-13.856406,3.464102,-3.464102,-8.660254,draw
13.856406,-15.588457,3.464102,-3.464102,-10.392305,draw
6.928203,-8.660254,3.464102,0,-3.464102,draw
6.928203,-10.392305,3.464102,0,-5.196152,draw
6.928203,-8.660254,3.464102,-1.732051,-5.196152,draw
6.928203,-5.196152,5.196152,0,-1.732051,draw
6.928203,-6.928203,5.196152,0,-3.464102,draw
6.928203,-8.660254,5.196152,0,-5.196152,draw
8.660254,-8.660254,3.464102,0,-3.464102,draw
8.660254,-10.392305,3.464102,0,-5.196152,draw
8.660254,-12.124356,3.464102,0,-6.928203,draw
8.660254,-6.928203,3.464102,-1.732051,-3.464102,draw
8.660254,-10.392305,3.464102,-1.732051,-6.928203,draw
8.660254,-6.928203,5.196152,0,-3.464102,draw
8.660254,-8.660254,5.196152,0,-5.196152,draw
8.660254,-10.392305,5.196152,0,-6.928203,draw
10.392305,-10.392305,3.464102,0,-5.196152,draw
10.392305,-12.124356,3.464102,0,-6.928203,draw
10.392305,-13.856406,3.464102,0,-8.660254,draw
10.392305,-8.660254,3.464102,-1.732051,-5.196152,draw
10.392305,-12.124356,3.464102,-1.732051,-8.660254,draw
10.392305,-8.660254,5.196152,0,-5.196152,draw
10.392305,-10.392305,5.196152,0,-6.928203,draw
10.392305,-12.124356,5.196152,0,-8.660254,draw
12.124356,-12.124356,3.464102,0,-6.928203,draw
12.124356,-13.856406,3.464102,0,-8.660254,draw
12.124356,-15.588457,3.464102,0,-10.392305,draw
12.124356,-10.392305,3.464102,-1.732051,-6.928203,draw
12.124356,-13.856406,3.464102,-1.732051,-10.392305,draw
12.124356,-10.392305,5.196152,0,-6.928203,draw
12.124356,-12.124356,5.196152,0,-8.660254,draw
12.124356,-13.856406,5.196152,0,-10.392305,draw
13.856406,-13.856406,3.464102,0,-8.660254,draw
13.856406,-15.588457,3.464102,0,-10.392305,draw
13.856406,-12.124356,3.464102,-1.732051,-8.660254,draw
13.856406,-12.124356,5.196152,0,-8.660254,draw
13.856406,-13.856406,5.196152,0,-10.392305,draw
1.732051,-5.196152,5.196152,-1.732051,1.732051,draw
0,-3.464102,3.464102,-1.732051,3.464102,draw
0,-5.196152,3.464102,-1.732051,1.732051,draw
3.464102,-3.464102,5.196152,-1.732051,3.464102,draw
3.464102,-6.928203,5.196152,-1.732051,0,draw
1.732051,-3.464102,3.464102,-1.732051,3.464102,draw
1.732051,-5.196152,3.464102,-1.732051,1.732051,draw
1.732051,-6.928203,3.464102,-1.732051,0,draw
5.196152,-8.660254,3.464102,-3.464102,-1.732051,draw
5.196152,-5.196152,5.196152,-1.732051,1.732051,draw
5.196152,-8.660254,5.196152,-1.732051,-1.732051,draw
3.464102,-5.196152,3.464102,-1.732051,1.732051,draw
3.464102,-6.928203,3.464102,-1.732051,0,draw
3.464102,-8.660254,3.464102,-1.732051,-1.732051,draw
6.928203,-8.660254,3.464102,-3.464102,-1.732051,draw
6.928203,-10.392305,3.464102,-3.464102,-3.464102,draw
6.928203,-6.928203,5.196152,-1.732051,0,draw
6.928203,-10.392305,5.196152,-1.732051,-3.464102,draw
5.196152,-6.928203,3.464102,-1.732051,0,draw
5.196152,-8.660254,3.464102,-1.732051,-1.732051,draw
5.196152,-10.392305,3.464102,-1.732051,-3.464102,draw
8.660254,-8.660254,3.464102,-3.464102,-1.732051,draw
8.660254,-10.392305,3.464102,-3.464102,-3.464102,draw
8.660254,-12.124356,3.464102,-3.464102,-5.196152,draw
8.660254,-8.660254,5.196152,-1.732051,-1.732051,draw
8.660254,-12.124356,5.196152,-1.732051,-5.196152,draw
6.928203,-8.660254,3.464102,-1.732051,-1.732051,draw
6.928203,-10.392305,3.464102,-1.732051,-3.464102,draw
6.928203,-12.124356,3.464102,-1.732051,-5.196152,draw
10.392305,-10.392305,3.464102,-3.464102,-3.464102,draw
10.392305,-12.124356,3.464102,-3.464102,-5.196152,draw
10.392305,-13.856406,3.464102,-3.464102,-6.928203,draw
10.392305,-10.392305,5.196152,-1.732051,-3.464102,draw
10.392305,-13.856406,5.196152,-1.732051,-6.928203,draw
8.660254,-10.392305,3.464102,-1.732051,-3.464102,draw
8.660254,-12.124356,3.464102,-1.732051,-5.196152,draw
8.660254,-13.856406,3.464102,-1.732051,-6.928203,draw
12.124356,-12.124356,3.464102,-3.464102,-5.196152,draw
12.124356,-13.856406,3.464102,-3.464102,-6.928203,draw
12.124356,-15.588457,3.464102,-3.464102,-8.660254,draw
12.124356,-12.124356,5.196152,-1.732051,-5.196152,draw
12.124356,-15.588457,5.196152,-1.732051,-8.660254,draw
10.392305,-12.124356,3.464102,-1.732051,-5.196152,draw
10.392305,-13.856406,3.464102,-1.732051,-6.928203,draw
10.392305,-15.588457,3.464102,-1.732051,-8.660254,draw
13.856406,-13.856406,3.464102,-3.464102,-6.928203,draw
13.856406,-15.588457,3.464102,-3.464102,-8.660254,draw
13.856406,-13.856406,5.196152,-1.732051,-6.928203,draw
12.124356,-13.856406,3.464102,-1.732051,-6.928203,draw
12.124356,-15.588457,3.464102,-1.732051,-8.660254,draw
3.464102,-3.464102,5.196152,0,1.732051,draw
3.464102,-5.196152,5.196152,0,0,draw
1.732051,-5.196152,3.464102,0,0,draw
5.196152,-3.464102,3.464102,-1.732051,1.732051,draw
5.196152,-5.196152,3.464102,-1.732051,0,draw
5.196152,-3.464102,5.196152,0,1.732051,draw
5.196152,-5.196152,5.196152,0,0,draw
5.196152,-6.928203,5.196152,0,-1.732051,draw
3.464102,-3.464102,3.464102,0,1.732051,draw
3.464102,-6.928203,3.464102,0,-1.732051,draw
6.928203,-3.464102,3.464102,-1.732051,1.732051,draw
6.928203,-5.196152,3.464102,-1.732051,0,draw
6.928203,-6.928203,3.464102,-1.732051,-1.732051,draw
6.928203,-5.196152,5.196152,0,0,draw
6.928203,-6.928203,5.196152,0,-1.732051,draw
6.928203,-8.660254,5.196152,0,-3.464102,draw
5.196152,-5.196152,3.464102,0,0,draw
5.196152,-8.660254,3.464102,0,-3.464102,draw
8.660254,-5.196152,3.464102,-1.732051,0,draw
8.660254,-6.928203,3.464102,-1.732051,-1.732051,draw
8.660254,-8.660254,3.464102,-1.732051,-3.464102,draw
8.660254,-6.928203,5.196152,0,-1.732051,draw
8.660254,-8.660254,5.196152,0,-3.464102,draw
8.660254,-10.392305,5.196152,0,-5.196152,draw
6.928203,-6.928203,3.464102,0,-1.732051,draw
6.928203,-10.392305,3.464102,0,-5.196152,draw
10.392305,-6.928203,3.464102,-1.732051,-1.732051,draw
10.392305,-8.660254,3.464102,-1.732051,-3.464102,draw
10.392305,-10.392305,3.464102,-1.732051,-5.196152,draw
10.392305,-8.660254,5.196152,0,-3.464102,draw
10.392305,-10.392305,5.196152,0,-5.196152,draw
10.392305,-12.124356,5.196152,0,-6.928203,draw
8.660254,-8.660254,3.464102,0,-3.464102,draw
8.660254,-12.124356,3.464102,0,-6.928203,draw
12.124356,-8.660254,3.464102,-1.732051,-3.464102,draw
12.124356,-10.392305,3.464102,-1.732051,-5.196152,draw
12.124356,-12.124356,3.464102,-1.732051,-6.928203,draw
12.124356,-10.392305,5.196152,0,-5.196152,draw
12.124356,-12.124356,5.196152,0,-6.928203,draw
12.124356,-13.856406,5.196152,0,-8.660254,draw
10.392305,-10.392305,3.464102,0,-5.196152,draw
10.392305,-13.856406,3.464102,0,-8.660254,draw
13.856406,-10.392305,3.464102,-1.732051,-5.196152,draw
13.856406,-12.124356,3.464102,-1.732051,-6.928203,draw
13.856406,-13.856406,3.464102,-1.732051,-8.660254,draw
13.856406,-12.124356,5.196152,0,-6.928203,draw
13.856406,-13.856406,5.196152,0,-8.660254,draw
13.856406,-15.588457,5.196152,0,-10.392305,draw
12.124356,-12.124356,3.464102,0,-6.928203,draw
12.124356,-15.588457,3.464102,0,-10.392305,draw
15.588457,-12.124356,3.464102,-1.732051,-6.928203,draw
15.588457,-13.856406,3.464102,-1.732051,-8.660254,draw
15.588457,-15.588457,3.464102,-1.732051,-10.392305,draw
15.588457,-13.856406,5.196152,0,-8.660254,draw
15.588457,-15.588457,5.196152,0,-10.392305,draw
13.856406,-13.856406,3.464102,0,-8.660254,draw
17.320508,-13.856406,3.464102,-1.732051,-8.660254,draw
17.320508,-15.588457,3.464102,-1.732051,-10.392305,draw
-1.732051,-5.196152,3.464102,0,3.464102,draw
-1.732051,-6.928203,3.464102,0,1.732051,draw
1.732051,-6.928203,3.464102,-1.732051,1.732051,draw
0,-5.196152,3.464102,0,3.464102,draw
0,-6.928203,3.464102,0,1.732051,draw
0,-8.660254,3.464102,0,0,draw
3.464102,-5.196152,3.464102,-1.732051,3.464102,draw
3.464102,-8.660254,3.464102,-1.732051,0,draw
1.732051,-6.928203,3.464102,0,1.732051,draw
1.732051,-8.660254,3.464102,0,0,draw
1.732051,-10.392305,3.464102,0,-1.732051,draw
5.196152,-6.928203,3.464102,-1.732051,1.732051,draw
5.196152,-10.392305,3.464102,-1.732051,-1.732051,draw
3.464102,-8.660254,3.464102,0,0,draw
3.464102,-10.392305,3.464102,0,-1.732051,draw
3.464102,-12.124356,3.464102,0,-3.464102,draw
6.928203,-8.660254,3.464102,-1.732051,0,draw
6.928203,-12.124356,3.464102,-1.732051,-3.464102,draw
5.196152,-10.392305,3.464102,0,-1.732051,draw
5.196152,-12.124356,3.464102,0,-3.464102,draw
5.196152,-13.856406,3.464102,0,-5.196152,draw
8.660254,-10.392305,3.464102,-1.732051,-1.732051,draw
8.660254,-13.856406,3.464102,-1.732051,-5.196152,draw
6.928203,-12.124356,3.464102,0,-3.464102,draw
6.928203,-13.856406,3.464102,0,-5.196152,draw
6.928203,-15.588457,3.464102,0,-6.928203,draw
10.392305,-12.124356,3.464102,-1.732051,-3.464102,draw
10.392305,-15.588457,3.464102,-1.732051,-6.928203,draw
8.660254,-13.856406,3.464102,0,-5.196152,draw
8.660254,-15.588457,3.464102,0,-6.928203,draw
8.660254,-17.320508,3.464102,0,-8.660254,draw
12.124356,-13.856406,3.464102,-1.732051,-5.196152,draw
12.124356,-17.320508,3.464102,-1.732051,-8.660254,draw
10.392305,-15.588457,3.464102,0,-6.928203,draw
10.392305,-17.320508,3.464102,0,-8.660254,draw
13.856406,-15.588457,3.464102,-1.732051,-6.928203,draw
1.732051,-5.196152,3.464102,-3.464102,0,draw
1.732051,-1.732051,3.464102,0,3.464102,draw
1.732051,-3.464102,3.464102,0,1.732051,draw
3.464102,-3.464102,3.464102,-3.464102,1.732051,draw
3.464102,-6.928203,3.464102,-3.464102,-1.732051,draw
3.464102,-1.732051,3.464102,0,3.464102,draw
3.464102,-3.464102,3.464102,0,1.732051,draw
3.464102,-5.196152,3.464102,0,0,draw
5.196152,-5.196152,3.464102,-3.464102,0,draw
5.196152,-8.660254,3.464102,-3.464102,-3.464102,draw
5.196152,-3.464102,3.464102,0,1.732051,draw
5.196152,-5.196152,3.464102,0,0,draw
5.196152,-6.928203,3.464102,0,-1.732051,draw
6.928203,-6.928203,3.464102,-3.464102,-1.732051,draw
6.928203,-10.392305,3.464102,-3.464102,-5.196152,draw
6.928203,-5.196152,3.464102,0,0,draw
6.928203,-6.928203,3.464102,0,-1.732051,draw
6.928203,-8.660254,3.464102,0,-3.464102,draw
8.660254,-8.660254,3.464102,-3.464102,-3.464102,draw
8.660254,-12.124356,3.464102,-3.464102,-6.928203,draw
8.660254,-6.928203,3.464102,0,-1.732051,draw
8.660254,-8.660254,3.464102,0,-3.464102,draw
8.660254,-10.392305,3.464102,0,-5.196152,draw
10.392305,-10.392305,3.464102,-3.464102,-5.196152,draw
10.392305,-13.856406,3.464102,-3.464102,-8.660254,draw
10.392305,-8.660254,3.464102,0,-3.464102,draw
10.392305,-10.392305,3.464102,0,-5.196152,draw
10.392305,-12.124356,3.464102,0,-6.928203,draw
12.124356,-12.124356,3.464102,-3.464102,-6.928203,draw
12.124356,-15.588457,3.464102,-3.464102,-10.392305,draw
12.124356,-10.392305,3.464102,0,-5.196152,draw
12.124356,-12.124356,3.464102,0,-6.928203,draw
12.124356,-13.856406,3.464102,0,-8.660254,draw
13.856406,-13.856406,3.464102,-3.464102,-8.660254,draw
13.856406,-12.124356,3.464102,0,-6.928203,draw
13.856406,-13.856406,3.464102,0,-8.660254,draw
1.732051,-3.464102,6.928203,-1.732051,0,draw
1.732051,-5.196152,6.928203,-1.732051,-1.732051,draw
1.732051,-3.464102,6.928203,1.732051,0,draw
0,-3.464102,6.928203,0,1.732051,draw
3.464102,-3.464102,6.928203,-1.732051,0,draw
3.464102,-5.196152,6.928203,-1.732051,-1.732051,draw
3.464102,-6.928203,6.928203,-1.732051,-3.464102,draw
3.464102,-1.732051,6.928203,1.732051,1.732051,draw
3.464102,-5.196152,6.928203,1.732051,-1.732051,draw
1.732051,-3.464102,6.928203,0,1.732051,draw
5.196152,-5.196152,6.928203,-1.732051,-1.732051,draw
5.196152,-6.928203,6.928203,-1.732051,-3.464102,draw
5.196152,-8.660254,6.928203,-1.732051,-5.196152,draw
5.196152,-3.464102,6.928203,1.732051,0,draw
5.196152,-6.928203,6.928203,1.732051,-3.464102,draw
6.928203,-6.928203,6.928203,-1.732051,-3.464102,draw
6.928203,-8.660254,6.928203,-1.732051,-5.196152,draw
6.928203,-10.392305,6.928203,-1.732051,-6.928203,draw
6.928203,-5.196152,6.928203,1.732051,-1.732051,draw
6.928203,-8.660254,6.928203,1.732051,-5.196152,draw
5.196152,-10.392305,6.928203,0,-5.196152,draw
8.660254,-8.660254,6.928203,-1.732051,-5.196152,draw
8.660254,-10.392305,6.928203,-1.732051,-6.928203,draw
8.660254,-12.124356,6.928203,-1.732051,-8.660254,draw
8.660254,-6.928203,6.928203,1.732051,-3.464102,draw
8.660254,-10.392305,6.928203,1.732051,-6.928203,draw
6.928203,-10.392305,6.928203,0,-5.196152,draw
6.928203,-12.124356,6.928203,0,-6.928203,draw
10.392305,-10.392305,6.928203,-1.732051,-6.928203,draw
10.392305,-12.124356,6.928203,-1.732051,-8.660254,draw
10.392305,-13.856406,6.928203,-1.732051,-10.392305,draw
10.392305,-8.660254,6.928203,1.732051,-5.196152,draw
10.392305,-12.124356,6.928203,1.732051,-8.660254,draw
8.660254,-10.392305,6.928203,0,-5.196152,draw
8.660254,-12.124356,6.928203,0,-6.928203,draw
8.660254,-13.856406,6.928203,0,-8.660254,draw
12.124356,-12.124356,6.928203,-1.732051,-8.660254,draw
12.124356,-13.856406,6.928203,-1.732051,-10.392305,draw
12.124356,-15.588457,6.928203,-1.732051,-12.124356,draw
12.124356,-10.392305,6.928203,1.732051,-6.928203,draw
12.124356,-13.856406,6.928203,1.732051,-10.392305,draw
10.392305,-12.124356,6.928203,0,-6.928203,draw
10.392305,-13.856406,6.928203,0,-8.660254,draw
10.392305,-15.588457,6.928203,0,-10.392305,draw
13.856406,-13.856406,6.928203,-1.732051,-10.392305,draw
13.856406,-15.588457,6.928203,-1.732051,-12.124356,draw
13.856406,-12.124356,6.928203,1.732051,-8.660254,draw
12.124356,-13.856406,6.928203,0,-8.660254,draw
12.124356,-15.588457,6.928203,0,-10.392305,draw
1.732051,-3.464102,5.196152,1.732051,3.464102,draw
1.732051,-5.196152,5.196152,1.732051,1.732051,draw
1.732051,-6.928203,5.196152,0,3.464102,draw
8.660254,-8.660254,5.196152,1.732051,-1.732051,draw
8.660254,-10.392305,5.196152,1.732051,-3.464102,draw
8.660254,-12.124356,5.196152,1.732051,-5.196152,draw
6.928203,-13.856406,5.196152,0,-5.196152,draw
8.660254,-13.856406,5.196152,0,-3.464102,draw
8.660254,-15.588457,5.196152,0,-5.196152,draw
10.392305,-10.392305,5.196152,1.732051,-3.464102,draw
10.392305,-12.124356,5.196152,1.732051,-5.196152,draw
10.392305,-13.856406,5.196152,1.732051,-6.928203,draw
8.660254,-12.124356,5.196152,0,-3.464102,draw
8.660254,-15.588457,5.196152,0,-6.928203,draw
10.392305,-13.856406,5.196152,0,-3.464102,draw
10.392305,-15.588457,5.196152,0,-5.196152,draw
10.392305,-17.320508,5.196152,0,-6.928203,draw
12.124356,-12.124356,5.196152,1.732051,-5.196152,draw
12.124356,-13.856406,5.196152,1.732051,-6.928203,draw
12.124356,-15.588457,5.196152,1.732051,-8.660254,draw
10.392305,-13.856406,5.196152,0,-5.196152,draw
10.392305,-17.320508,5.196152,0,-8.660254,draw
12.124356,-15.588457,5.196152,0,-5.196152,draw
12.124356,-17.320508,5.196152,0,-6.928203,draw
12.124356,-19.052559,5.196152,0,-8.660254,draw
13.856406,-13.856406,5.196152,1.732051,-6.928203,draw
13.856406,-15.588457,5.196152,1.732051,-8.660254,draw
12.124356,-15.588457,5.196152,0,-6.928203,draw
13.856406,-17.320508,5.196152,0,-6.928203,draw
13.856406,-19.052559,5.196152,0,-8.660254,draw
0,-3.464102,5.196152,-1.732051,3.464102,draw
1.732051,-3.464102,5.196152,-3.464102,3.464102,draw
6.928203,-10.392305,5.196152,-1.732051,-3.464102,draw
6.928203,-12.124356,5.196152,-1.732051,-5.196152,draw
8.660254,-13.856406,5.196152,-1.732051,-5.196152,draw
8.660254,-10.392305,5.196152,-3.464102,-3.464102,draw
8.660254,-12.124356,5.196152,-3.464102,-5.196152,draw
8.660254,-10.392305,5.196152,-1.732051,-3.464102,draw
8.660254,-12.124356,5.196152,-1.732051,-5.196152,draw
8.660254,-13.856406,5.196152,-1.732051,-6.928203,draw
10.392305,-12.124356,5.196152,-1.732051,-3.464102,draw
10.392305,-15.588457,5.196152,-1.732051,-6.928203,draw
10.392305,-10.392305,5.196152,-3.464102,-3.464102,draw
10.392305,-12.124356,5.196152,-3.464102,-5.196152,draw
10.392305,-13.856406,5.196152,-3.464102,-6.928203,draw
10.392305,-12.124356,5.196152,-1.732051,-5.196152,draw
10.392305,-13.856406,5.196152,-1.732051,-6.928203,draw
10.392305,-15.588457,5.196152,-1.732051,-8.660254,draw
12.124356,-13.856406,5.196152,-1.732051,-5.196152,draw
12.124356,-17.320508,5.196152,-1.732051,-8.660254,draw
12.124356,-12.124356,5.196152,-3.464102,-5.196152,draw
12.124356,-13.856406,5.196152,-3.464102,-6.928203,draw
12.124356,-15.588457,5.196152,-3.464102,-8.660254,draw
12.124356,-13.856406,5.196152,-1.732051,-6.928203,draw
12.124356,-15.588457,5.196152,-1.732051,-8.660254,draw
13.856406,-15.588457,5.196152,-1.732051,-6.928203,draw
13.856406,-13.856406,5.196152,-3.464102,-6.928203,draw
13.856406,-15.588457,5.196152,-3.464102,-8.660254,draw
1.732051,-3.464102,5.196152,0,3.464102,draw
1.732051,-1.732051,6.928203,0,3.464102,draw
1.732051,-3.464102,6.928203,0,1.732051,draw
8.660254,-10.392305,5.196152,0,-3.464102,draw
8.660254,-12.124356,5.196152,0,-5.196152,draw
8.660254,-10.392305,5.196152,-1.732051,-5.196152,draw
8.660254,-6.928203,6.928203,0,-1.732051,draw
8.660254,-8.660254,6.928203,0,-3.464102,draw
8.660254,-10.392305,6.928203,0,-5.196152,draw
10.392305,-10.392305,5.196152,0,-3.464102,draw
10.392305,-12.124356,5.196152,0,-5.196152,draw
10.392305,-13.856406,5.196152,0,-6.928203,draw
10.392305,-8.660254,5.196152,-1.732051,-3.464102,draw
10.392305,-12.124356,5.196152,-1.732051,-6.928203,draw
10.392305,-8.660254,6.928203,0,-3.464102,draw
10.392305,-10.392305,6.928203,0,-5.196152,draw
10.392305,-12.124356,6.928203,0,-6.928203,draw
12.124356,-12.124356,5.196152,0,-5.196152,draw
12.124356,-13.856406,5.196152,0,-6.928203,draw
12.124356,-15.588457,5.196152,0,-8.660254,draw
12.124356,-10.392305,5.196152,-1.732051,-5.196152,draw
12.124356,-13.856406,5.196152,-1.732051,-8.660254,draw
12.124356,-10.392305,6.928203,0,-5.196152,draw
12.124356,-12.124356,6.928203,0,-6.928203,draw
12.124356,-13.856406,6.928203,0,-8.660254,draw
13.856406,-13.856406,5.196152,0,-6.928203,draw
13.856406,-15.588457,5.196152,0,-8.660254,draw
13.856406,-12.124356,5.196152,-1.732051,-6.928203,draw
13.856406,-12.124356,6.928203,0,-6.928203,draw
13.856406,-13.856406,6.928203,0,-8.660254,draw
1.732051,-3.464102,5.196152,-3.464102,5.196152,draw
1.732051,-5.196152,6.928203,-1.732051,3.464102,draw
0,-3.464102,5.196152,-1.732051,5.196152,draw
0,-5.196152,5.196152,-1.732051,3.464102,draw
3.464102,-3.464102,5.196152,-3.464102,5.196152,draw
3.464102,-3.464102,6.928203,-1.732051,5.196152,draw
3.464102,-6.928203,6.928203,-1.732051,1.732051,draw
1.732051,-3.464102,5.196152,-1.732051,5.196152,draw
1.732051,-5.196152,5.196152,-1.732051,3.464102,draw
1.732051,-6.928203,5.196152,-1.732051,1.732051,draw
5.196152,-5.196152,6.928203,-1.732051,3.464102,draw
5.196152,-8.660254,6.928203,-1.732051,0,draw
3.464102,-5.196152,5.196152,-1.732051,3.464102,draw
3.464102,-6.928203,5.196152,-1.732051,1.732051,draw
3.464102,-8.660254,5.196152,-1.732051,0,draw
6.928203,-10.392305,5.196152,-3.464102,-1.732051,draw
6.928203,-6.928203,6.928203,-1.732051,1.732051,draw
6.928203,-10.392305,6.928203,-1.732051,-1.732051,draw
5.196152,-6.928203,5.196152,-1.732051,1.732051,draw
5.196152,-8.660254,5.196152,-1.732051,0,draw
5.196152,-10.392305,5.196152,-1.732051,-1.732051,draw
8.660254,-10.392305,5.196152,-3.464102,-1.732051,draw
8.660254,-12.124356,5.196152,-3.464102,-3.464102,draw
8.660254,-8.660254,6.928203,-1.732051,0,draw
8.660254,-12.124356,6.928203,-1.732051,-3.464102,draw
6.928203,-8.660254,5.196152,-1.732051,0,draw
6.928203,-10.392305,5.196152,-1.732051,-1.732051,draw
6.928203,-12.124356,5.196152,-1.732051,-3.464102,draw
10.392305,-10.392305,5.196152,-3.464102,-1.732051,draw
10.392305,-12.124356,5.196152,-3.464102,-3.464102,draw
10.392305,-13.856406,5.196152,-3.464102,-5.196152,draw
10.392305,-10.392305,6.928203,-1.732051,-1.732051,draw
10.392305,-13.856406,6.928203,-1.732051,-5.196152,draw
8.660254,-10.392305,5.196152,-1.732051,-1.732051,draw
8.660254,-12.124356,5.196152,-1.732051,-3.464102,draw
8.660254,-13.856406,5.196152,-1.732051,-5.196152,draw
12.124356,-12.124356,5.196152,-3.464102,-3.464102,draw
12.124356,-13.856406,5.196152,-3.464102,-5.196152,draw
12.124356,-15.588457,5.196152,-3.464102,-6.928203,draw
12.124356,-12.124356,6.928203,-1.732051,-3.464102,draw
12.124356,-15.588457,6.928203,-1.732051,-6.928203,draw
10.392305,-12.124356,5.196152,-1.732051,-3.464102,draw
10.392305,-13.856406,5.196152,-1.732051,-5.196152,draw
10.392305,-15.588457,5.196152,-1.732051,-6.928203,draw
13.856406,-13.856406,5.196152,-3.464102,-5.196152,draw
13.856406,-15.588457,5.196152,-3.464102,-6.928203,draw
13.856406,-13.856406,6.928203,-1.732051,-5.196152,draw
12.124356,-13.856406,5.196152,-1.732051,-5.196152,draw
12.124356,-15.588457,5.196152,-1.732051,-6.928203,draw
3.464102,-3.464102,6.928203,0,3.464102,draw
3.464102,-5.196152,6.928203,0,1.732051,draw
1.732051,-5.196152,5.196152,0,1.732051,draw
5.196152,-3.464102,5.196152,-1.732051,3.464102,draw
5.196152,-5.196152,5.196152,-1.732051,1.732051,draw
5.196152,-3.464102,6.928203,0,3.464102,draw
5.196152,-5.196152,6.928203,0,1.732051,draw
5.196152,-6.928203,6.928203,0,0,draw
3.464102,-3.464102,5.196152,0,3.464102,draw
3.464102,-6.928203,5.196152,0,0,draw
6.928203,-3.464102,5.196152,-1.732051,3.464102,draw
6.928203,-5.196152,5.196152,-1.732051,1.732051,draw
6.928203,-6.928203,5.196152,-1.732051,0,draw
6.928203,-5.196152,6.928203,0,1.732051,draw
6.928203,-6.928203,6.928203,0,0,draw
6.928203,-8.660254,6.928203,0,-1.732051,draw
